TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL3888181,0.5,0.4965357092688114,0.0,0.0,0.625+/-0.074,0.672+/-0.038,0.685+/-0.038,0.714+/-0.037
CHEMBL3888461,0.5,0.49439273006475243,0.0,0.0,0.644+/-0.071,0.691+/-0.041,0.708+/-0.033,0.695+/-0.087
CHEMBL4005586,0.498046875,0.4964063107335221,0.0,0.0,0.602+/-0.044,0.594+/-0.059,0.665+/-0.034,0.694+/-0.024
CHEMBL4133035,0.5,0.5,0.0,0.0,0.622+/-0.035,0.666+/-0.05,0.678+/-0.033,0.663+/-0.088
CHEMBL641707,0.314453125,0.3153262353262353,0.0,0.0,0.645+/-0.127,0.696+/-0.055,0.717+/-0.06,0.703+/-0.132
CHEMBL657032,0.5,0.4920812032586027,0.0,0.0,0.835+/-0.07,0.88+/-0.027,0.899+/-0.034,0.931+/-0.046
CHEMBL663407,0.5,0.5,0.0,0.0,0.702+/-0.04,0.712+/-0.036,0.713+/-0.045,0.738+/-0.137
CHEMBL819742,0.5,0.5,0.0,0.0,0.846+/-0.037,0.844+/-0.057,0.879+/-0.049,0.861+/-0.057
CHEMBL915809,0.458984375,0.46851511911171495,0.0,0.0,0.822+/-0.026,0.843+/-0.019,0.862+/-0.032,0.897+/-0.049
CHEMBL924949,0.498046875,0.4925380175380175,0.0,0.0,0.826+/-0.031,0.851+/-0.038,0.879+/-0.018,0.914+/-0.075
