TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL2218994,0.482421875,0.47776355130602166,0.0,0.0,0.62+/-0.035,0.692+/-0.034,0.694+/-0.026,0.754+/-0.07
CHEMBL2219020,0.5,0.49245904432821336,0.0,0.0,0.538+/-0.068,0.554+/-0.031,0.609+/-0.053,0.653+/-0.054
CHEMBL2219026,0.4765625,0.47399050166063156,0.0,0.0,0.739+/-0.112,0.838+/-0.023,0.871+/-0.021,0.885+/-0.044
CHEMBL2219028,0.5,0.49245904432821336,0.0,0.0,0.536+/-0.048,0.562+/-0.035,0.55+/-0.041,0.603+/-0.093
CHEMBL2219040,0.5,0.49245904432821336,0.0,0.0,0.834+/-0.039,0.884+/-0.019,0.897+/-0.023,0.869+/-0.073
CHEMBL2219043,0.5,0.49245904432821336,0.0,0.0,0.779+/-0.029,0.808+/-0.022,0.834+/-0.035,0.815+/-0.083
CHEMBL2219045,0.494140625,0.48868599468282325,0.0,0.0,0.774+/-0.031,0.805+/-0.021,0.815+/-0.038,0.845+/-0.08
CHEMBL2219047,0.482421875,0.47776355130602166,0.0,0.0,0.832+/-0.048,0.841+/-0.027,0.844+/-0.037,0.885+/-0.064
CHEMBL2219049,0.5,0.49245904432821336,0.0,0.0,0.818+/-0.029,0.863+/-0.035,0.887+/-0.029,0.922+/-0.024
CHEMBL2219050,0.5,0.49245904432821336,0.0,0.0,0.743+/-0.039,0.759+/-0.033,0.762+/-0.054,0.753+/-0.079
CHEMBL2219059,0.5,0.49245904432821336,0.0,0.0,0.597+/-0.055,0.638+/-0.028,0.664+/-0.057,0.739+/-0.085
CHEMBL2219070,0.482421875,0.47776355130602166,0.0,0.0,0.846+/-0.074,0.893+/-0.013,0.906+/-0.012,0.926+/-0.046
CHEMBL2219075,0.5,0.49245904432821336,0.0,0.0,0.938+/-0.02,0.947+/-0.015,0.952+/-0.021,0.969+/-0.029
CHEMBL2219076,0.494140625,0.48868599468282325,0.0,0.0,0.912+/-0.018,0.929+/-0.011,0.931+/-0.014,0.935+/-0.052
CHEMBL2219088,0.5,0.49245904432821336,0.0,0.0,0.75+/-0.048,0.797+/-0.031,0.818+/-0.027,0.829+/-0.067
CHEMBL2219093,0.484375,0.48422477299442246,0.0,0.0,0.772+/-0.059,0.792+/-0.04,0.814+/-0.044,0.832+/-0.084
CHEMBL2219098,0.482421875,0.47776355130602166,0.0,0.0,0.765+/-0.069,0.826+/-0.03,0.821+/-0.044,0.873+/-0.08
CHEMBL2219102,0.443359375,0.4459861469402566,0.0,0.0,0.594+/-0.095,0.661+/-0.031,0.71+/-0.048,0.726+/-0.104
CHEMBL2219104,0.484375,0.48422477299442246,0.0,0.0,0.52+/-0.086,0.557+/-0.047,0.611+/-0.076,0.638+/-0.111
CHEMBL2219113,0.5,0.49245904432821336,0.0,0.0,0.735+/-0.042,0.773+/-0.038,0.79+/-0.04,0.822+/-0.071
CHEMBL2219115,0.484375,0.48422477299442246,0.0,0.0,0.756+/-0.067,0.828+/-0.032,0.827+/-0.05,0.849+/-0.088
CHEMBL2219120,0.494140625,0.48868599468282325,0.0,0.0,0.79+/-0.034,0.802+/-0.041,0.819+/-0.026,0.844+/-0.044
CHEMBL2219146,0.5,0.49245904432821336,0.0,0.0,0.685+/-0.1,0.693+/-0.06,0.726+/-0.043,0.73+/-0.11
CHEMBL2219150,0.5,0.49245904432821336,0.0,0.0,0.77+/-0.042,0.776+/-0.038,0.792+/-0.038,0.818+/-0.059
CHEMBL2219159,0.484375,0.48422477299442246,0.0,0.0,0.767+/-0.039,0.794+/-0.043,0.822+/-0.039,0.869+/-0.055
CHEMBL2219161,0.5,0.49245904432821336,0.0,0.0,0.753+/-0.045,0.797+/-0.014,0.816+/-0.033,0.872+/-0.044
CHEMBL2219164,0.5,0.49245904432821336,0.0,0.0,0.853+/-0.024,0.868+/-0.014,0.878+/-0.026,0.909+/-0.072
CHEMBL2219174,0.5,0.49245904432821336,0.0,0.0,0.715+/-0.043,0.741+/-0.044,0.776+/-0.053,0.799+/-0.12
CHEMBL2219175,0.4765625,0.47399050166063156,0.0,0.0,0.708+/-0.065,0.76+/-0.03,0.788+/-0.02,0.83+/-0.091
CHEMBL2219180,0.494140625,0.48868599468282325,0.0,0.0,0.649+/-0.031,0.694+/-0.031,0.694+/-0.037,0.723+/-0.133
CHEMBL2219189,0.5,0.49245904432821336,0.0,0.0,0.671+/-0.075,0.719+/-0.033,0.722+/-0.041,0.737+/-0.085
CHEMBL2219191,0.4765625,0.47399050166063156,0.0,0.0,0.724+/-0.058,0.763+/-0.037,0.792+/-0.034,0.781+/-0.068
CHEMBL2219194,0.482421875,0.47776355130602166,0.0,0.0,0.664+/-0.038,0.676+/-0.045,0.698+/-0.042,0.76+/-0.082
CHEMBL2219198,0.5,0.49245904432821336,0.0,0.0,0.877+/-0.031,0.893+/-0.016,0.906+/-0.021,0.912+/-0.064
CHEMBL2219202,0.5,0.49245904432821336,0.0,0.0,0.795+/-0.035,0.798+/-0.029,0.842+/-0.03,0.867+/-0.059
CHEMBL2219203,0.482421875,0.47776355130602166,0.0,0.0,0.83+/-0.033,0.863+/-0.031,0.853+/-0.042,0.897+/-0.057
CHEMBL2219208,0.482421875,0.47776355130602166,0.0,0.0,0.792+/-0.043,0.822+/-0.044,0.831+/-0.036,0.847+/-0.068
CHEMBL2219211,0.484375,0.48422477299442246,0.0,0.0,0.521+/-0.052,0.56+/-0.044,0.582+/-0.051,0.565+/-0.076
CHEMBL2219223,0.484375,0.48422477299442246,0.0,0.0,0.62+/-0.067,0.674+/-0.033,0.693+/-0.052,0.719+/-0.106
CHEMBL2219225,0.5,0.49245904432821336,0.0,0.0,0.788+/-0.047,0.81+/-0.042,0.835+/-0.036,0.864+/-0.067
CHEMBL2219232,0.5,0.49245904432821336,0.0,0.0,0.702+/-0.033,0.731+/-0.039,0.776+/-0.044,0.834+/-0.09
CHEMBL2219236,0.5,0.49245904432821336,0.0,0.0,0.802+/-0.035,0.824+/-0.024,0.824+/-0.029,0.833+/-0.047
CHEMBL2219242,0.4375,0.4422130972948666,0.0,0.0,0.654+/-0.036,0.686+/-0.041,0.721+/-0.053,0.729+/-0.111
CHEMBL2219244,0.494140625,0.48868599468282325,0.0,0.0,0.866+/-0.026,0.885+/-0.011,0.904+/-0.021,0.925+/-0.055
CHEMBL2219252,0.5,0.49245904432821336,0.0,0.0,0.661+/-0.067,0.698+/-0.025,0.707+/-0.037,0.784+/-0.084
CHEMBL2219267,0.5,0.49245904432821336,0.0,0.0,0.685+/-0.087,0.73+/-0.047,0.773+/-0.047,0.817+/-0.106
CHEMBL2219270,0.484375,0.48422477299442246,0.0,0.0,0.56+/-0.054,0.574+/-0.038,0.579+/-0.037,0.675+/-0.105
CHEMBL2219272,0.5,0.49245904432821336,0.0,0.0,0.825+/-0.026,0.828+/-0.02,0.826+/-0.034,0.823+/-0.081
CHEMBL2219274,0.494140625,0.48868599468282325,0.0,0.0,0.903+/-0.019,0.918+/-0.012,0.924+/-0.019,0.944+/-0.035
CHEMBL2219283,0.4609375,0.4606816399624484,0.0,0.0,0.705+/-0.023,0.72+/-0.025,0.728+/-0.043,0.749+/-0.109
CHEMBL2219286,0.494140625,0.48868599468282325,0.0,0.0,0.883+/-0.025,0.887+/-0.014,0.91+/-0.029,0.942+/-0.044
CHEMBL2219297,0.482421875,0.47776355130602166,0.0,0.0,0.901+/-0.031,0.937+/-0.017,0.945+/-0.02,0.94+/-0.04
CHEMBL2219305,0.484375,0.48422477299442246,0.0,0.0,0.785+/-0.046,0.819+/-0.051,0.83+/-0.048,0.885+/-0.06
CHEMBL2219308,0.5,0.49245904432821336,0.0,0.0,0.801+/-0.033,0.816+/-0.018,0.821+/-0.029,0.853+/-0.082
CHEMBL2219334,0.484375,0.48422477299442246,0.0,0.0,0.605+/-0.095,0.675+/-0.056,0.686+/-0.033,0.718+/-0.069
CHEMBL2219335,0.482421875,0.47776355130602166,0.0,0.0,0.618+/-0.065,0.631+/-0.033,0.642+/-0.056,0.712+/-0.07
CHEMBL2219340,0.494140625,0.48868599468282325,0.0,0.0,0.783+/-0.029,0.807+/-0.024,0.82+/-0.023,0.851+/-0.058
CHEMBL2219352,0.484375,0.48422477299442246,0.0,0.0,0.546+/-0.05,0.553+/-0.063,0.575+/-0.038,0.617+/-0.092
CHEMBL2219355,0.494140625,0.48868599468282325,0.0,0.0,0.824+/-0.045,0.854+/-0.021,0.867+/-0.033,0.879+/-0.035
CHEMBL2219358,0.5,0.49245904432821336,0.0,0.0,0.73+/-0.042,0.776+/-0.037,0.794+/-0.03,0.825+/-0.058
CHEMBL2219359,0.482421875,0.47776355130602166,0.0,0.0,0.624+/-0.039,0.671+/-0.042,0.668+/-0.036,0.75+/-0.072
CHEMBL2219363,0.5,0.49245904432821336,0.0,0.0,0.647+/-0.073,0.682+/-0.044,0.719+/-0.051,0.731+/-0.075
CHEMBL2219366,0.5,0.49245904432821336,0.0,0.0,0.771+/-0.019,0.799+/-0.019,0.835+/-0.03,0.794+/-0.088
CHEMBL2219375,0.494140625,0.48868599468282325,0.0,0.0,0.763+/-0.052,0.81+/-0.041,0.849+/-0.027,0.855+/-0.073
CHEMBL2219389,0.5,0.49245904432821336,0.0,0.0,0.84+/-0.032,0.849+/-0.016,0.853+/-0.03,0.868+/-0.096
CHEMBL2219399,0.4609375,0.4606816399624484,0.0,0.0,0.65+/-0.04,0.66+/-0.042,0.67+/-0.047,0.71+/-0.094
CHEMBL2219404,0.482421875,0.47776355130602166,0.0,0.0,0.833+/-0.04,0.876+/-0.04,0.906+/-0.041,0.91+/-0.061
CHEMBL2219407,0.482421875,0.47776355130602166,0.0,0.0,0.663+/-0.031,0.682+/-0.042,0.698+/-0.044,0.722+/-0.132
CHEMBL2219408,0.4765625,0.47399050166063156,0.0,0.0,0.663+/-0.088,0.757+/-0.059,0.801+/-0.05,0.887+/-0.061
CHEMBL2354305,0.5,0.5,0.0,0.0,0.512+/-0.046,0.517+/-0.051,0.505+/-0.042,0.51+/-0.057
CHEMBL3214944,0.5,0.4980553478059605,0.0,0.0,0.626+/-0.056,0.654+/-0.028,0.697+/-0.02,0.723+/-0.014
CHEMBL3431930,0.5,0.5,0.0,0.0,0.824+/-0.023,0.836+/-0.026,0.854+/-0.02,0.855+/-0.011
CHEMBL3431932,0.5,0.4987309937095379,0.0,0.0,0.762+/-0.026,0.775+/-0.024,0.788+/-0.016,0.789+/-0.018
CHEMBL3431933,0.5,0.5,0.0,0.0,0.554+/-0.045,0.589+/-0.035,0.609+/-0.028,0.657+/-0.036
CHEMBL3705334,0.5,0.4879740100910239,0.0,0.0,0.717+/-0.032,0.709+/-0.026,0.751+/-0.038,0.816+/-0.09
CHEMBL3705469,0.5,0.4920812032586027,0.0,0.0,0.596+/-0.084,0.653+/-0.052,0.715+/-0.065,0.787+/-0.056
CHEMBL3705476,0.5,0.49833554333349656,0.0,0.0,0.576+/-0.057,0.625+/-0.061,0.661+/-0.026,0.691+/-0.027
CHEMBL3706128,0.392578125,0.3961389455667898,0.0,0.0,0.602+/-0.052,0.659+/-0.037,0.686+/-0.03,0.673+/-0.074
