TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL1963810,0.484375,0.4819519992882702,0.0,0.0,0.649+/-0.045,0.693+/-0.039,0.741+/-0.029,0.774+/-0.022
CHEMBL1963818,0.443359375,0.4495618391779858,0.0,0.0,0.637+/-0.061,0.693+/-0.027,0.717+/-0.016,0.74+/-0.022
CHEMBL1963819,0.353515625,0.35022318348111087,0.0,0.0,0.477+/-0.044,0.524+/-0.054,0.571+/-0.049,0.615+/-0.055
CHEMBL1963824,0.453125,0.4538767904726043,0.0,0.0,0.65+/-0.056,0.694+/-0.045,0.737+/-0.035,0.766+/-0.029
CHEMBL1963825,0.453125,0.4530428989852781,0.0,0.0,0.596+/-0.06,0.66+/-0.022,0.689+/-0.026,0.697+/-0.023
CHEMBL1963827,0.498046875,0.495965737938281,0.0,0.0,0.666+/-0.056,0.694+/-0.053,0.748+/-0.019,0.768+/-0.012
CHEMBL1963831,0.3828125,0.38699198546867714,0.0,0.0,0.598+/-0.067,0.632+/-0.086,0.704+/-0.032,0.743+/-0.029
CHEMBL1963838,0.5,0.5,0.0,0.0,0.545+/-0.045,0.567+/-0.041,0.6+/-0.042,0.633+/-0.039
CHEMBL1963910,0.5,0.5,0.0,0.0,0.592+/-0.073,0.609+/-0.056,0.664+/-0.042,0.683+/-0.037
CHEMBL1963930,0.5,0.4936052220606886,,,0.49+/-nan,0.523+/-nan,0.505+/-nan,0.559+/-nan
CHEMBL1963969,0.5,0.5,0.0,0.0,0.534+/-0.031,0.531+/-0.034,0.542+/-0.027,0.543+/-0.044
CHEMBL1964005,0.5,0.4936052220606886,0.0,0.0,0.631+/-0.061,0.642+/-0.057,0.701+/-0.025,0.702+/-0.063
CHEMBL1964101,0.5,0.49892700021117087,0.0,0.0,0.607+/-0.045,0.642+/-0.025,0.668+/-0.021,0.713+/-0.026
CHEMBL1964106,0.333984375,0.33893882205764136,0.0,0.0,0.385+/-0.04,0.422+/-0.04,0.486+/-0.033,0.55+/-0.033
CHEMBL1964107,0.369140625,0.3635401967280937,,,0.514+/-nan,0.613+/-nan,0.685+/-nan,0.683+/-nan
CHEMBL1964115,0.431640625,0.4258287837553628,0.0,0.0,0.542+/-0.06,0.584+/-0.057,0.649+/-0.033,0.702+/-0.036
CHEMBL2218946,0.494140625,0.48868599468282325,0.0,0.0,0.575+/-0.07,0.621+/-0.059,0.638+/-0.048,0.721+/-0.108
CHEMBL2218957,0.5,0.49245904432821336,0.0,0.0,0.643+/-0.076,0.691+/-0.076,0.688+/-0.048,0.75+/-0.062
CHEMBL2218959,0.5,0.49245904432821336,0.0,0.0,0.582+/-0.062,0.601+/-0.058,0.669+/-0.057,0.742+/-0.084
CHEMBL2218962,0.5,0.49245904432821336,,,0.551+/-nan,0.593+/-nan,0.605+/-nan,0.759+/-nan
CHEMBL2218989,0.5,0.49245904432821336,0.0,0.0,0.719+/-0.052,0.775+/-0.05,0.811+/-0.035,0.847+/-0.075
CHEMBL2218994,0.482421875,0.47776355130602166,0.0,0.0,0.494+/-0.033,0.533+/-0.049,0.512+/-0.049,0.603+/-0.089
CHEMBL2219020,0.5,0.49245904432821336,0.0,0.0,0.489+/-0.028,0.466+/-0.028,0.444+/-0.017,0.44+/-0.057
CHEMBL2219026,0.4765625,0.47399050166063156,0.0,0.0,0.519+/-0.056,0.551+/-0.06,0.567+/-0.05,0.671+/-0.078
CHEMBL2219028,0.5,0.49245904432821336,0.0,0.0,0.51+/-0.037,0.547+/-0.023,0.542+/-0.031,0.582+/-0.053
CHEMBL2219032,0.4765625,0.4739905016606316,,,0.484+/-nan,0.564+/-nan,0.57+/-nan,0.471+/-nan
CHEMBL2219038,0.494140625,0.4886859946828233,,,0.61+/-nan,0.595+/-nan,0.583+/-nan,0.583+/-nan
CHEMBL2219040,0.5,0.49245904432821336,0.0,0.0,0.533+/-0.033,0.552+/-0.053,0.576+/-0.037,0.624+/-0.112
CHEMBL2219043,0.5,0.49245904432821336,0.0,0.0,0.587+/-0.05,0.611+/-0.045,0.654+/-0.039,0.708+/-0.119
CHEMBL2219045,0.494140625,0.48868599468282325,0.0,0.0,0.557+/-0.036,0.582+/-0.027,0.605+/-0.061,0.657+/-0.113
CHEMBL2219047,0.482421875,0.47776355130602166,0.0,0.0,0.504+/-0.043,0.528+/-0.047,0.524+/-0.05,0.636+/-0.079
CHEMBL2219049,0.5,0.49245904432821336,0.0,0.0,0.573+/-0.045,0.591+/-0.042,0.614+/-0.039,0.715+/-0.065
CHEMBL2219050,0.5,0.49245904432821336,0.0,0.0,0.537+/-0.031,0.559+/-0.031,0.583+/-0.052,0.641+/-0.112
CHEMBL2219059,0.5,0.49245904432821336,0.0,0.0,0.56+/-0.032,0.568+/-0.022,0.578+/-0.029,0.655+/-0.081
CHEMBL2219070,0.482421875,0.47776355130602166,0.0,0.0,0.549+/-0.064,0.584+/-0.077,0.619+/-0.055,0.734+/-0.075
CHEMBL2219075,0.5,0.49245904432821336,0.0,0.0,0.652+/-0.061,0.672+/-0.063,0.728+/-0.06,0.838+/-0.1
CHEMBL2219076,0.494140625,0.48868599468282325,0.0,0.0,0.595+/-0.052,0.646+/-0.063,0.691+/-0.052,0.74+/-0.105
CHEMBL2219088,0.5,0.49245904432821336,0.0,0.0,0.554+/-0.067,0.585+/-0.05,0.634+/-0.057,0.679+/-0.087
CHEMBL2219093,0.484375,0.48422477299442246,0.0,0.0,0.599+/-0.042,0.645+/-0.032,0.665+/-0.048,0.685+/-0.076
CHEMBL2219098,0.482421875,0.47776355130602166,0.0,0.0,0.543+/-0.082,0.574+/-0.033,0.604+/-0.032,0.624+/-0.088
CHEMBL2219102,0.443359375,0.4459861469402566,0.0,0.0,0.509+/-0.048,0.551+/-0.04,0.563+/-0.039,0.653+/-0.091
CHEMBL2219104,0.484375,0.48422477299442246,0.0,0.0,0.475+/-0.029,0.485+/-0.038,0.509+/-0.038,0.555+/-0.108
CHEMBL2219113,0.5,0.49245904432821336,0.0,0.0,0.612+/-0.059,0.637+/-0.049,0.675+/-0.031,0.737+/-0.082
CHEMBL2219115,0.484375,0.48422477299442246,0.0,0.0,0.524+/-0.05,0.584+/-0.043,0.597+/-0.046,0.66+/-0.118
CHEMBL2219120,0.494140625,0.48868599468282325,0.0,0.0,0.581+/-0.049,0.588+/-0.035,0.639+/-0.043,0.676+/-0.08
CHEMBL2219137,0.5,0.49245904432821336,,,0.65+/-nan,0.664+/-nan,0.655+/-nan,0.664+/-nan
CHEMBL2219144,0.5,0.49245904432821336,,,0.519+/-nan,0.538+/-nan,0.564+/-nan,0.621+/-nan
